,text,original,generated
3723,"And all the weight Ive been thinking about you
",0,0
3724,"The Moonies are up on me now
",0,0
3725,"And nothing in this body and cant get out of the sky
",0,0
3726,"Shut the eyes in the club, baby, or youre not
",0,0
3727,"Jump off the ball again
",0,0
3728,"Its the only one
",0,0
3729,"A spectre of my life
",0,0
3730,"And youre still standing in your hot car
",0,0
3731,"And why should I turn round, you stay
",0,0
3732,"The poison, I got guns, I got plans
",0,0
3733,"I slipped on a nose
",0,0
3734,"Going deeper and deeper into the river advances a flotilla of huge birds with menacing eyes
",0,0
3735,"To stop from falling down Ill bet that theres a way out
",0,0
3736,"Like Im fallen out of the human race
",0,0
3737,"Dont wanna see you in the face
",0,0
3738,"Filled up like a weapon, is like Afghanistan, Iraq
",0,0
3739,"I cant do it to yourself, you do
",0,0
3740,"It brought me to the mic, go up to go
",0,0
3741,"Still see you in and out of the big birds compels me to carry on believing that I had
",0,0
3742,"She lives with a bow
",0,0
3743,"Im on a little drive
",0,0
3744,"If I take to my knees
",0,0
3745,"Right now you look too hard in your bones
",0,0
3746,"Everybody got one thing to hate, yeah
",0,0
3747,"Elbow in the neck
",0,0
3748,"Like ripples on a prison ship
",0,0
3749,"Dust in a band when I spin away
",0,0
3750,"I resent that I lost myself
",0,0
3751,"Kicks you in the mine
",0,0
3752,"Im stuck in a position from which I see you in the ground
",0,0
3753,"Come on if you think this is only halfway
",0,0
3754,"I wish I was dropped from moonbeams
",0,0
3755,"Made of all the weight Ive been thinking about you
",0,0
3756,"It was nice when it comes its so, so
",0,0
3757,"You can taste it but its always here
",0,0
3758,"Now that youve found it, its rooting in your bones
",0,0
3759,"Be on my windowsill
",0,0
3760,"When you’re walking out in a fantasy world
",0,0
3761,"That theres a way out, that theres nothing to doubt
",0,0
3762,"There are doors that let you in the face you always
",0,0
3763,"The beat goes round and round and round and round and round and round and round and round and round and round and round
",0,0
3764,"How come I end up in the sky
",0,0
3765,"Who left him on the falling sky
",0,0
3766,"Somewhere Im not here
",0,0
3767,"Dont wanna see you in the sewers
",0,0
3768,"And how come youre the best you can is good enough
",0,0
3769,"Lеt me hear both sides, let me down
",0,0
3770,"I slept with who I am wary
",0,0
3771,"Since that I lost myself
",0,0
3772,"Please could you find yourself believing
",0,0
3773,"Its always better on the top, then it is I should give up the ghost of you and me
",0,0
3774,"The fathers for the man with everything
",0,0
3775,"Little birds on a tree in a home or you should put me inside
",0,0
3776,"It wears me out of your phone
",0,0
3777,"Youre the one on road
",0,0
3778,"Fuckin come on and let the good
",0,0
3779,"Take me on to phantoms
",0,0
3780,"And first, and the meaning of life
",0,0
3781,"Cant take it with a broken man
",0,0
3782,"Throw your keys in the shadows at the best you can
",0,0
3783,"And if it hurts
",0,0
3784,"I see the road
",0,0
3785,"If you think this is just some free shit
",0,0
3786,"The beasts of the future
",0,0
3787,"Get yourself together, let the nervous bury me
",0,0
3788,"But Im a fish now out of here
",0,0
3789,"Yes and you can
",0,0
3790,"Just to take it with a bow take a quiet life
",0,0
3791,"AND if the world is turning
",0,0
3792,"Are you strung up by the worms will come for you, big boots
",0,0
3793,"Futures tricked by the wind
",0,0
3794,"He was, he was the 60s, I wish you could see me drowning
",0,0
3795,"Like its seen the trolls
",0,0
3796,"With a beautiful day
",0,0
3797,"So when I go
",0,0
3798,"In the belly of a light, one I didn’t
",0,0
3799,"I sailed the moon upon a stick
",0,0
3800,"He talks in maths, he buzzes like a bug in the ground beneath you drop
",0,0
3801,"Give your leaders each a gun in my hand
",0,0
3802,"Destiny, destiny, protect me from running, but just keep it coming
",0,0
3803,"Youre so fucking violent on the lawn with the cripples and I really meant it
",0,0
3804,"Oh, she looks like the only one
",0,0
3805,"Well of course Id like to sleep with you
",0,0
3806,"Crushed like a bug in the neck up
",0,0
3807,"Throw him on the corner asking if you want
",0,0
3808,"The pillar of my head comes off
",0,0
3809,"See I dont want you to notice
",0,0
3810,"That all this love will be the thief
",0,0
3811,"Youre either in the ground
",0,0
3812,"Because it’s time to come and see you in bed
",0,0
3813,"You dont want to know
",0,0
3814,"I dont want to go home
",0,0
3815,"Pick up the pitiful
",0,0
3816,"I wont fool around no more lies, therell be no more lies
",0,0
3817,"You can force it but I ended up alone at night
",0,0
3818,"Through the dry bush, I dont have any real friends
",0,0
3819,"Skank whores on the list?
",0,0
3820,"Another message I cant help the feeling
",0,0
3821,"Caught in the cupboard
",0,0
3822,"You’ve been stuck in the bar with my love
",0,0
3823,"Jump off the table
",0,0
3824,"You see your face
",0,0
3825,"Cause I cant sleep, why cant I?
",0,0
3826,"Now that I could blow through the ends its like safari
",0,0
3827,"Im such a pretty garden
",0,0
3828,"Down is the first time in my hand
",0,0
3829,"I dont know where you are on my wall
",0,0
3830,"Do you really need to?
",0,0
3831,"The sweet-faced ones with the love its given
",0,0
3832,"Wake me up, wake me up in the world
",0,0
3833,"As your life on the hand that feeds me
",0,0
3834,"Feeling like a comet
",0,0
3835,"Because the lights go out and you begin
",0,0
3836,"Listen to your mind with whys
",0,0
3837,"I am the crack of the sky darkens, and along the valley
",0,0
3838,"Til you cant play my sport but you don’t move
",0,0
3839,"Dear Sir, I have jettisoned
",0,0
3840,"Dont let me hear both sides, let me be
",0,0
3841,"Talking to my girlfriend, waiting for the rest of your head
",0,0
3842,"They ask me where you cant walk
",0,0
3843,"Then I see it turn away
",0,0
3844,"And if I can see
",0,0
3845,"Wake me up, will you wake me up in the shadows blue and green
",0,0
3846,"Taking up and no surprises
",0,0
3847,"Please could you stop the noise, Im trying to bribe me?
",0,0
3848,"Ah, let it go to hell for what youre thinking now
",0,0
3849,"Wont let the light is off
",0,0
3850,"Just to see what is in his arm, but I dont belong here
",0,0
3851,"You can crush it but it will not come
",0,0
3852,"Yes, Ive been waiting
",0,0
3853,"Is this going to grow wings
",0,0
3854,"You float like a bug in the eighties
",0,0
3855,"Coming out of town
",0,0
3856,"You can try the best day of your head
",0,0
3857,"Most of my mortal soul
",0,0
3858,"This is what you can
",0,0
3859,"They said that shed love to believe you
",0,0
3860,"Youve got the bends
",0,0
3861,"Flying on your Nikes bro
",0,0
3862,"But Im not here
",0,0
3863,"Trapdoors that open by themselves
",0,0
3864,"First you reel me out of bed
",0,0
3865,"Morning has gone away
",0,0
3866,"They dont know where you are on my windowsill
",0,0
3867,"Way up the im-pastas and I salivate like with myxomatosis
",0,0
3868,"If you could see me alive
",0,0
3869,"They were cheering and waving, cheering and waving, cheering and waving
",0,0
3870,"I see you honey?
",0,0
3871,"With a smile can hide all the fucking same
",0,0
3872,"And I wont run away no more lies, therell be something missing
",0,0
3873,"How come I end up where my head
",0,0
3874,"I dont know what I know I... la la la la la la la la la la la la la la la la la la la la la la la...
",0,0
3875,"Ive given all I need your help
",0,0
3876,"Phew for a little naïve
",0,0
3877,"And I just got off the rails
",0,0
3878,"Truth will mess you up to pull you through the big man, fat man
",0,0
3879,"Then you dont remember
",0,0
3880,"And I just blurted out
",0,0
3881,"Out, shes running out again
",0,0
3882,"It can follow you like the real world coming
",0,0
3883,"Im standing in your door
",0,0
3884,"The bangers and the judge
",0,0
3885,"Little birds on a little row boat
",0,0
3886,"The beasts of the trunk
",0,0
3887,"Wont let the good bits
",0,0
3888,"I dont wanna be in vain
",0,0
3889,"And I dont pay the money
",0,0
3890,"You just sit in front of the box
",0,0
3891,"Wed really love you, and we disappear
",0,0
3892,"A pale imitation with the cripples and I will not give us
",0,0
3893,"What are you now when I spin away
",0,0
3894,"Shoot you up, suck you down to the Conger Hill
",0,0
3895,"The flan in the cupboard
",0,0
3896,"Deaf, dumb, and blind and drunk
",0,0
3897,"It brought me to my girlfriend, waiting for the animals
",0,0
3898,"Whos in the basement
",0,0
3899,"Fifteen blows to the cathode ray
",0,0
3900,"My thoughts are misguided and a gun and things
",0,0
3901,"Shut the eyes in the fire, throw it on the wall
",0,0
3902,"Cause I cant change gear
",0,0
3903,"It holds us like a badge that you cant walk
",0,0
3904,"Gagged and given up looking out of the ocean blooms
",0,0
3905,"Im excited to go away
",0,0
3906,"An airbag saved my life support, my iron lung
",0,0
3907,"Ass is a daughter without a gun and a pack of sandwiches
",0,0
3908,"Like ripples on a nose
",0,0
3909,"Its what you feel it
",0,0
3910,"Be constructive with your hands
",0,0
3911,"A spectre of my neck
",0,0
3912,"What is that you put my cigarette out now
",0,0
3913,"Hes trying what is ours
",0,0
3914,"Right across your face some more
",0,0
3915,"Try what you say it again
",0,0
3916,"Cheer at the end of my mortal soul
",0,0
3917,"The next in a liberal world
",0,0
3918,"This is a long drop
",0,0
3919,"Everything all of the rules
",0,0
3920,"Hes got to feel it on the head
",0,0
3921,"She lives with a black card and I am
",0,0
3922,"The bottom of the smiling brotherhood
",0,0
3923,"Your god wake me up for breakfast
",0,0
3924,"No you always see
",0,0
3925,"It never really got there
",0,0
3926,"Its always better on the black star
",0,0
3927,"Being drawn to the other cheek
",0,0
3928,"And now I see you in the way you turn
",0,0
3929,"But if I have dislodged
",0,0
3930,"Are you broken all in the basement
",0,0
3931,"One day Ill get you yet
",0,0
3932,"I resent that I dont pay the money and run
",0,0
3933,"But Im not, cause Im not here
",0,0
3934,"Wanting me to the back and you
",0,0
3935,"Even when the walls bend, when the lights gone out for a minute there
",0,0
3936,"And youve got to be sugar and spice
",0,0
3937,"From all that Rahh-tahh-tahh Im just killing time
",0,0
3938,"She run, run, run, run, run, run, run, run, run
",0,0
3939,"Cant get the drums right!
",0,0
3940,"What if I sit down
",0,0
3941,"Filled up like a Soldier and I just want silence, silence
",0,0
3942,"And it could be happy
",0,0
3943,"Trapped in your warbird
",0,0
3944,"In a drunken punch-up at a good time, its nothing at all
",0,0
3945,"Once again we are only to click our fingers and we need you
",0,0
3946,"Its such a pretty garden
",0,0
3947,"You run to the chorus
",0,0
3948,"Hes sitting there inside of my head comes off
",0,0
3949,"Kathy was a girl I know what happens now
",0,0
3950,"You used to see
",0,0
3951,"It touches like a feather
",0,0
3952,"Then you dont believe me, sell your soul in love
",0,0
3953,"Lord of all the magic
",0,0
3954,"The only truth that I dont know where it is
",0,0
3955,"Cant put the shadows at the end of the teary screen
",0,0
3956,"Too scared to try
",0,0
3957,"Nothing will see you in the reeds
",0,0
3958,"What the hell am I to do?
",0,0
3959,"And I dont know what I want to
",0,0
3960,"Keep it light and keep taking quick
",0,0
3961,"I wish I was cool, once I was special
",0,0
3962,"Walked a thousand years of waiting
",0,0
3963,"And now I want to know hes not coming back
",0,0
3964,"Then no harm will come for you, big boots
",0,0
3965,"Was always waiting for something to happen
",0,0
3966,"I am all the weight Ive been carrying me
",0,0
3967,"Even when I see
",0,0
3968,"How come I end and you begin
",0,0
3969,"Is like a comet
",0,0
3970,"And I wont stand up theyll
",0,0
3971,"You used to be a brilliant light
",0,0
3972,"If you give up the line
",0,0
3973,"Sail to the lock in your bones
",0,0
3974,"Until you cannot feel it on the head
",0,0
3975,"Is in your mouth wide
",0,0
3976,"Why should I believe in feeling for the man with everything
",0,0
3977,"And I wear it proudly
",0,0
3978,"Its not enough, Ive given all I want you to notice
",0,0
3979,"Bring down the muddy river
",0,0
3980,"I write circles in the rudders of big ships and there are trapdoors that you needed
",0,0
3981,"I wanna be Jim Morrison
",0,0
3982,"You dont live in a firing range
",0,0
3983,"So many words that I, that I could fall in
",0,0
3984,"Stay in the next life
",0,0
3985,"And now you got to know
",0,0
3986,"Another message I cant do it to yourself
",0,0
3987,"Stares at me now
",0,0
3988,"That I drop to my heels, and scramble along the path
",0,0
3989,"Squash his head man
",0,0
3990,"Being drawn to the back of your street
",0,0
3991,"Once again we are hungry for a long and vivid dream
",0,0
3992,"The flan in the reeds
",0,0
3993,"And hes reaching up to a stick
",0,0
3994,"I want a cupboard monster
",0,0
3995,"You can scream and you cover your ears
",0,0
3996,"Knock me out, it wears her out
",0,0
3997,"And all the rules as he plays it
",0,0
3998,"Is diffused in this time youre running out
",0,0
3999,"Who just wants to be told
",0,0
4000,"I will strike when the- I will eat you alive
",0,0
4001,"Through the dry bush, I dont want to die
",0,0
4002,"I wish I was confused
",0,0
4003,"The stress and the strain I am not going back
",0,0
4004,"Had my head comes off
",0,0
4005,"I think I have jettisoned
",0,0
4006,"Not, but Im not here
",0,0
4007,"Dancing for your release.
",0,0
4008,"Still theres no rest
",0,0
4009,"Im on a light, born of a troubled mind
",0,0
4010,"Sometimes I wish that it
",0,0
